#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:24:29      0  19610     21    100      8      0      0 
 20230921   06:24:34      0  19616     21    100      6      0      0 
 20230921   06:24:39      0  19620     21     97      6      0      0 
 20230921   06:24:44      0  19656     21    100      6      0      0 
 20230921   06:24:49      0  19650     21    100      6      0      0 
 20230921   06:24:54      0  19666     21    100      7      0      0 
 20230921   06:24:59      0  19680     21    100      7      0      0 
 20230921   06:25:04      0  19176     21    100      9      0      0 
 20230921   06:25:09      0  19598     21    100      8      0      0 
 20230921   06:25:14      0  19850     21    100      6      0      0 
 20230921   06:25:19      0  19858     21    100      8      0      0 
 20230921   06:25:24      0  19860     21    100      9      0      0 
 20230921   06:25:29      0  19856     21    100      8      0      0 
 20230921   06:25:34      0  19270     21    100      7      0      0 
 20230921   06:25:39      0  19858     21    100      6      0      0 
 20230921   06:25:44      0  19854     21    100      6      0      0 
 20230921   06:25:49      0  19870     21    100      6      0      0 
 20230921   06:25:54      0  19864     21    100      6      0      0 
 20230921   06:25:59      0  19866     21    100      6      0      0 
 20230921   06:26:04      0  19864     21    100      6      0      0 
 20230921   06:26:09      0  19864     21     92      8      0      0 
 20230921   06:26:14      0  19268     21    100      5      0      0 
 20230921   06:26:19      0  19738     21    100      5      0      0 
 20230921   06:26:24      0  20028     21    100      4      0      0 
 20230921   06:26:29      0  20032     21     75      7      0      0 
 20230921   06:26:34      0  19844     21     99      8      0      0 
 20230921   06:26:39      0  19870     21     99      8      0      0 
 20230921   06:26:44      0  20050     21    100      6      0      0 
 20230921   06:26:49      0  20062     21    100      5      0      0 
 20230921   06:26:54      0  20056     21    100      6      0      0 
 20230921   06:26:59      0  20080     21    100      5      0      0 
 20230921   06:27:04      0  19858     21    100      5      0      0 
 20230921   06:27:09      0  20116     21    100      5      0      0 
 20230921   06:27:14      0  20156     21    100      7      0      0 
 20230921   06:27:19      0  20192     21    100      5      0      0 
 20230921   06:27:24      0  20258     21    100      6      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:27:29      0  20288     21    100      5      0      0 
 20230921   06:27:34      0  20360     21    100      7      0      0 
 20230921   06:27:39      0  20400     21    100      7      0      0 
 20230921   06:27:44      0  20404     21    100      8      0      0 
 20230921   06:27:49      0  20448     21    100      8      0      0 
 20230921   06:27:54      0  20440     21    100      7      0      0 
 20230921   06:27:59      0  20482     21     74      6      0      0 
 20230921   06:28:04      0  20588     21     80      6      0      0 
 20230921   06:28:09      0  20744     21    100      7      0      0 
 20230921   06:28:14      0  20683     21    100      7      0      0 
 20230921   06:28:19      0  21065     21    100      8      0      0 
 20230921   06:28:24      0  21215     21    100      6      0      0 
 20230921   06:28:29      0  21247     21    100      7      0      0 
 20230921   06:28:34      0  21229     21    100      6      0      0 
 20230921   06:28:39      0  21231     21    100      6      0      0 
 20230921   06:28:44      0  20967     21    100      6      0      0 
 20230921   06:28:49      0  21213     21    100      8      0      0 
 20230921   06:28:54      0  20671     21    100      6      0      0 
 20230921   06:28:59      0  21231     21    100      7      0      0 
 20230921   06:29:04      0  21229     21    100      6      0      0 
 20230921   06:29:09      0  21219     21    100      6      0      0 
 20230921   06:29:14      0  21239     21     98      6      0      0 
 20230921   06:29:19      0  21231     21    100      6      0      0 
 20230921   06:29:24      0  21225     21    100      6      0      0 
 20230921   06:29:29      0  21211     21    100      6      0      0 
 20230921   06:29:34      0  21235     21    100      6      0      0 
 20230921   06:29:39      0  21235     21    100      6      0      0 
 20230921   06:29:44      0  21231     21     75      5      0      0 
 20230921   06:29:49      0  20981     21    100      6      0      0 
 20230921   06:29:54      0  21235     21    100      7      0      0 
 20230921   06:29:59      0  21227     21    100      9      0      0 
 20230921   06:30:04      0  21227     21    100      7      0      0 
 20230921   06:30:09      0  21221     21    100      7      0      0 
 20230921   06:30:14      0  21223     21    100      6      0      0 
 20230921   06:30:19      0  21215     21    100      6      0      0 
 20230921   06:30:24      0  21233     21    100      6      0      0 
 20230921   06:30:29      0  21229     21    100      4      0      0 
 20230921   06:30:34      0  21223     21    100      6      0      0 
 20230921   06:30:39      0  21209     21    100      4      0      0 
 20230921   06:30:44      0  21229     21     88      6      0      0 
 20230921   06:30:49      0  21215     21    100      5      0      0 
 20230921   06:30:54      0  21209     21    100      5      0      0 
 20230921   06:30:59      0  21223     21    100      5      0      0 
 20230921   06:31:04      0  21215     21    100      5      0      0 
#Date       Time        gpu    fb  bar1    sm   mem   enc   dec
#YYYYMMDD   HH:MM:SS    Idx    MB    MB     %     %     %     %
 20230921   06:31:09      0  21213     21    100      6      0      0 
 20230921   06:31:14      0  20993     21    100      7      0      0 
 20230921   06:31:19      0  21213     21     93      6      0      0 
 20230921   06:31:24      0  21211     21     99      7      0      0 
 20230921   06:31:29      0  21213     21     92      8      0      0 
 20230921   06:31:34      0  21215     21     76      6      0      0 
 20230921   06:31:39      0  20975     21    100      4      0      0 
 20230921   06:31:44      0  21229     21    100      6      0      0 
 20230921   06:31:49      0  21215     21    100      6      0      0 
 20230921   06:31:55      0  21219     21    100      5      0      0 
 20230921   06:32:00      0  21211     21    100      8      0      0 
 20230921   06:32:05      0  21215     21    100      5      0      0 
 20230921   06:32:10      0  20975     21    100      5      0      0 
 20230921   06:32:15      0  21219     21    100      5      0      0 
 20230921   06:32:20      0  21219     21    100      8      0      0 
 20230921   06:32:25      0  21215     21    100      5      0      0 
 20230921   06:32:30      0  20767     21    100      6      0      0 
 20230921   06:32:35      0  21225     21    100      8      0      0 
 20230921   06:32:40      0  21221     21    100      5      0      0 
 20230921   06:32:45      0  21215     21     74      6      0      0 
 20230921   06:32:50      0  21235     21    100      8      0      0 
 20230921   06:32:55      0  21233     21    100      8      0      0 
 20230921   06:33:00      0  21229     21    100      6      0      0 
 20230921   06:33:05      0  21223     21    100      5      0      0 
 20230921   06:33:10      0  21219     21    100      6      0      0 
 20230921   06:33:15      0  21235     21    100      6      0      0 
 20230921   06:33:20      0  21233     21    100      6      0      0 
 20230921   06:33:25      0  21223     21    100      7      0      0 
 20230921   06:33:30      0  21219     21     99      6      0      0 
 20230921   06:33:35      0  21219     21    100      6      0      0 
 20230921   06:33:40      0  21229     21    100      7      0      0 
 20230921   06:33:45      0  21219     21    100      6      0      0 
 20230921   06:33:50      0  21215     21    100      6      0      0 
 20230921   06:33:55      0  21239     21    100      6      0      0 
 20230921   06:34:00      0  21225     21    100      7      0      0 
 20230921   06:34:05      0  21027     21    100      9      0      0 
 20230921   06:34:10      0  21215     21    100      5      0      0 
 20230921   06:34:15      0  21229     21    100      6      0      0 
 20230921   06:34:20      0  21223     21    100      6      0      0 
 20230921   06:34:25      0  21225     21    100      5      0      0 
 20230921   06:34:30      0  20719     21     95      7      0      0 
 20230921   06:34:35      0  20855     21     95      7      0      0 
 20230921   06:34:40      0  21199     21    100      7      0      0 
